,fname,label,manually_verified,0,1,2,3,4,5,6,7,8,9,10
76,022cc908.wav,Knock,1,0.12550932,0.06340591,0.0017537386,0.00064166967,0.00048698703,0.00045424115,0.00047805853,0.00049700326,0.00047141127,0.00040081298,0.00030874458
77,0231b9f3.wav,Double_bass,0,0.47982332,0.2408766,0.0037905595,0.00093390123,0.00038408005,0.00021453665,0.0001530208,0.00012973533,0.00012111705,0.00011731219,0.00011700572
78,02328c03.wav,Computer_keyboard,0,0.083269686,0.051386256,0.025375966,0.0372381,0.060405385,0.04414475,0.01629397,0.008602187,0.0033048138,0.0006138093,0.0005662321
79,0236dccb.wav,Cowbell,0,0.27356637,0.16903321,0.045195945,0.025254041,0.012770262,0.005514245,0.0015252222,0.0006306393,0.00027845657,0.00013448746,0.000116616815
80,023d3434.wav,Microwave_oven,0,0.12753789,0.07068071,0.008228608,0.001540515,0.00047877393,0.00023881978,0.00014949773,0.00011257556,9.727999e-05,9.120042e-05,8.961589e-05
81,0244bb9e.wav,Fireworks,0,0.26217553,0.15917476,0.05789182,0.0316503,0.017009318,0.0106229065,0.005986208,0.005142349,0.0035555754,0.0026958666,0.0033504367
82,024a193f.wav,Laughter,1,0.6019398,0.32485875,0.053667583,0.030780029,0.03417589,0.031114796,0.012874812,0.002102844,0.00037981398,0.00018623569,0.00013976527
83,024c4c6d.wav,Bass_drum,1,1.7565515,0.9494903,0.20955247,0.10196359,0.043662276,0.034001976,0.028985241,0.019363182,0.014454675,0.014490341,0.016250568
84,024da466.wav,Tambourine,1,0.0070826304,0.014398116,0.07957602,0.17724465,0.22016487,0.12453715,0.068638995,0.072814025,0.056537516,0.016522732,0.013577076
85,0256c2f2.wav,Keys_jangling,1,0.013396279,0.014250593,0.023213368,0.041950084,0.06501487,0.06835616,0.062020324,0.040975124,0.030054364,0.017833088,0.008740803
86,0259e5d2.wav,Hi-hat,0,0.02538487,0.03152392,0.04774201,0.0731945,0.08736323,0.0954274,0.08853207,0.07628849,0.07943978,0.07453589,0.052198436
87,025f3fd2.wav,Hi-hat,1,0.13951649,0.15066552,0.11356573,0.07796636,0.06770506,0.05746376,0.045626197,0.040928338,0.03854543,0.032432873,0.022416694
88,025f7eac.wav,Knock,1,0.26171708,0.17718236,0.040737882,0.005790781,0.0038925274,0.0034957905,0.0024305745,0.0014914492,0.0013879315,0.0009908781,0.000494557
89,0262817d.wav,Fart,0,0.10351726,0.110782176,0.14158484,0.15072438,0.14833735,0.1546684,0.14790624,0.12959728,0.100164905,0.090088,0.09353143
90,0266774c.wav,Cowbell,0,0.1445055,0.0797412,0.014787877,0.007085949,0.0034390283,0.0017982789,0.0010502512,0.0006113675,0.0003337553,0.00023020778,0.00017483595
91,027482e2.wav,Electric_piano,1,1.6325234,0.8488964,0.045052044,0.009995366,0.0038673717,0.0018813742,0.0010335089,0.0006024395,0.00035284227,0.00019877873,0.00013350204
92,027aa77c.wav,Clarinet,1,0.77957016,0.44377995,0.059064258,0.009022388,0.0032519733,0.0016400759,0.0010056649,0.0005685021,0.0003215955,0.00017351052,0.0001081582
93,027aee2a.wav,Fireworks,1,0.34073684,0.2374767,0.07492366,0.022817202,0.007402461,0.0019944601,0.00063133304,0.00038044367,0.00035710452,0.00039864998,0.00041432664
94,027cd3fd.wav,Meow,1,0.044980813,0.035210386,0.014055641,0.0057975664,0.0027219465,0.001498279,0.0010499435,0.00083964557,0.0006329738,0.00046974322,0.00043337792
95,0286fc27.wav,Double_bass,1,0.3462203,0.1776997,0.010697203,0.0022770998,0.0010330736,0.00064847234,0.0004379649,0.00025159304,0.00015422092,0.00010627176,9.3573784e-05
96,029632ad.wav,Cello,0,0.5958602,0.3615388,0.09334367,0.026902173,0.020569745,0.014047277,0.009033692,0.0076986477,0.006796646,0.0062791132,0.0059640445
97,029b22f3.wav,Keys_jangling,0,0.6079907,0.33983114,0.068840295,0.0573386,0.05543895,0.05085239,0.02775886,0.017058996,0.011570086,0.0056074276,0.0016298785
98,029ee867.wav,Gunshot_or_gunfire,1,2.7189891,1.524964,0.25014514,0.06876172,0.028958786,0.009040389,0.0035714232,0.0021991846,0.0014310324,0.00120776,0.0011224997
99,02a3243a.wav,Telephone,1,0.01942907,0.023554718,0.010161297,0.00053474435,0.0002337827,0.00019742938,0.00018485266,0.00017809343,0.00017198746,0.00015058165,0.00012688084
100,02ac1057.wav,Flute,0,0.5083516,0.30052143,0.08945735,0.07658819,0.048590332,0.025308693,0.012246792,0.004237374,0.0015062512,0.00077348115,0.00052441144
101,02c095b4.wav,Tearing,0,0.1173342,0.065484695,0.031974535,0.03730047,0.054876316,0.052111745,0.032124754,0.024386125,0.018298166,0.009839945,0.0055378117
102,02c9a1f1.wav,Writing,0,0.05791102,0.030492272,0.00916109,0.008664357,0.0069145286,0.0053059827,0.004090877,0.0020570953,0.0004840395,0.00020347246,0.00016229665
103,02d367e4.wav,Clarinet,1,0.6520614,0.37097323,0.051551968,0.007705286,0.0027699892,0.0016065252,0.0011274875,0.00073488615,0.00044134728,0.00024365027,0.00014518913
104,02d6b747.wav,Cough,1,0.08674371,0.055602465,0.01814,0.012063217,0.008811697,0.0056593753,0.0041007255,0.0019269586,0.0008132424,0.0002906532,0.00012496738
105,02d7fba3.wav,Double_bass,0,2.0734053,1.1040523,0.10118498,0.022776619,0.0109150335,0.007878278,0.005438982,0.0029341853,0.0015962663,0.0009553983,0.00070921023
106,02dbfc78.wav,Cello,0,1.5785772,0.8088234,0.038201515,0.007453211,0.0028463579,0.0013781205,0.00075521105,0.00043960373,0.00025658114,0.0001417302,9.320839e-05
107,02e9392e.wav,Tambourine,1,0.016975248,0.012992352,0.018562179,0.028192246,0.0216147,0.013243603,0.015938707,0.009923908,0.0027722626,0.0023318676,0.0027052416
108,02eed858.wav,Harmonica,1,0.22706455,0.14716458,0.07108004,0.057516757,0.05219324,0.02994128,0.010553496,0.00403885,0.0012922864,0.0003992469,0.00020549256
109,02f8e94d.wav,Clarinet,0,0.20167428,0.117414705,0.015816895,0.002999892,0.0012634002,0.00072798226,0.0005487241,0.00040493373,0.00031078645,0.00019000022,0.00011628864
110,0313ea1a.wav,Flute,0,2.338523,1.2120908,0.060254183,0.014511361,0.0059119244,0.0029870337,0.0018040967,0.0012345373,0.0009419193,0.0007319761,0.0005281371
111,032f7280.wav,Drawer_open_or_close,0,0.30981383,0.17587173,0.031890478,0.01112771,0.0059142765,0.00405456,0.002592868,0.0015139864,0.0012520228,0.00088463764,0.0005966403
112,03320f05.wav,Applause,0,1.7434565,1.178152,0.33791462,0.2727848,0.103728026,0.009160389,0.003501568,0.0019093065,0.0011654111,0.0007840321,0.00068006146
113,0338f669.wav,Cello,0,0.42430606,0.22304974,0.019344494,0.0035812163,0.0015108446,0.0010409969,0.00085852836,0.0007061503,0.0005537897,0.00044669132,0.00041542755
114,034beca1.wav,Fireworks,0,0.46446007,0.2360048,0.013081216,0.003328953,0.0012777816,0.0006060763,0.0003645748,0.00023023441,0.00018595408,0.00015915283,0.00014652175
115,034e4ffa.wav,Trumpet,0,0.636625,0.6127767,0.30565044,0.08194068,0.024023244,0.015435168,0.011771975,0.0079764,0.0053595733,0.00532847,0.00630894
116,0350156b.wav,Keys_jangling,0,0.09192038,0.08077774,0.056809757,0.06262824,0.069868505,0.09001952,0.08187083,0.07694768,0.06743257,0.042935383,0.023859723
117,0356dec7.wav,Acoustic_guitar,1,0.579292,0.30753514,0.060288824,0.030372443,0.019671338,0.015211345,0.013435645,0.008402844,0.0043372936,0.0025701835,0.0014265677
118,0356f2ab.wav,Tambourine,0,2.211294,1.346859,0.20315573,0.13761616,0.097086035,0.06452213,0.03004626,0.023856044,0.010917571,0.0037330901,0.002658908
119,03586ad9.wav,Cowbell,0,0.092263535,0.06923289,0.026375107,0.0139568085,0.009549295,0.0050602895,0.0015373884,0.0005022989,0.00020829198,0.00011096365,0.00010264639
120,03657d6d.wav,Shatter,0,0.118644044,0.13309082,0.15900396,0.2050005,0.26171577,0.21078518,0.10234562,0.06875273,0.039267715,0.024952265,0.020815564
121,03734652.wav,Squeak,0,0.032359336,0.038399044,0.08498424,0.051251113,0.0044189002,0.0030214337,0.0015482762,0.0012670592,0.00049826986,0.0003253349,0.00015881036
122,0383c69d.wav,Chime,0,0.27363408,0.14680316,0.06811069,0.06362545,0.06185341,0.051650777,0.02565883,0.017239874,0.008572759,0.0041989055,0.0029405323
123,0395ba61.wav,Oboe,0,1.4562117,1.1575887,0.2837389,0.03471445,0.011364329,0.0052272463,0.0027923859,0.0016476264,0.00093862286,0.0004585232,0.00023056821
124,03a01285.wav,Knock,1,0.7093656,0.35736609,0.008289064,0.0022032033,0.0015554901,0.0013114087,0.0009925407,0.0007623777,0.0006992085,0.0006615437,0.0006259761
125,03b4aca1.wav,Meow,1,1.8047925,1.2363307,0.3654678,0.088144004,0.035714094,0.008147089,0.00376348,0.0018244901,0.000937397,0.00044204597,0.00019391254
126,03bb1c33.wav,Glockenspiel,1,0.16032895,0.121901594,0.052094392,0.066242866,0.039889693,0.031092029,0.010545664,0.0023399312,0.0009728228,0.00030559092,0.0002752135
127,03bc8fbc.wav,Shatter,0,0.21288171,0.18320313,0.173232,0.31450537,0.36304796,0.3290545,0.15157871,0.08696085,0.06441734,0.04043952,0.03648016
128,03cd971f.wav,Cowbell,0,0.645229,0.39672863,0.058114428,0.011916589,0.0044612484,0.0027059927,0.0012206401,0.0006896048,0.0004060496,0.00022057655,0.00014414347
129,03d00f38.wav,Knock,0,0.30783024,0.2098384,0.095139846,0.059316255,0.06730525,0.061914068,0.03662471,0.020507896,0.018510995,0.012899173,0.005003729
130,03d42e2e.wav,Double_bass,0,1.2582535,0.6919911,0.08140721,0.019545982,0.009812637,0.0062474785,0.005093111,0.0035055655,0.0021177733,0.0012422041,0.00090424245
131,03e13ae7.wav,Trumpet,0,1.0825926,0.86919624,0.2828114,0.05334669,0.019197209,0.006278073,0.0041034427,0.0030664417,0.0020530575,0.0013753228,0.0011540159
132,03e88255.wav,Electric_piano,0,1.2019559,0.6036028,0.009877656,0.0024547032,0.0010241204,0.000574415,0.00040309806,0.00033248495,0.0003040913,0.00029974474,0.0003162676
133,03e9765d.wav,Drawer_open_or_close,0,0.2576079,0.15297326,0.04576737,0.031006703,0.025700884,0.022725984,0.014341833,0.008149453,0.0021321913,0.00024474884,0.00014412944
134,03ed9ba8.wav,Oboe,0,0.53326523,0.40662718,0.10563133,0.011887888,0.0038423133,0.0020505558,0.0010941004,0.0005615313,0.00033408465,0.0001802003,0.00011253506
135,03f38c68.wav,Hi-hat,0,0.06467052,0.066449806,0.104991674,0.1664561,0.1485442,0.11067805,0.08340377,0.07125366,0.08277731,0.058909986,0.03458697
136,03fc1f96.wav,Bass_drum,1,0.49427974,0.25279096,0.02057737,0.0070690326,0.0039808718,0.0020949023,0.0010527439,0.00049815944,0.00023298315,0.000168119,0.00015950302
137,04076350.wav,Clarinet,0,1.0039793,0.51531684,0.021046413,0.005109033,0.0020646632,0.0011243987,0.00077224866,0.0006308827,0.0005650732,0.00041679744,0.00026099288
138,04092b14.wav,Gong,0,0.26422408,0.16272023,0.03614227,0.007251516,0.0015201264,0.000656803,0.0003599383,0.00022033344,0.0001474205,0.00010888982,9.4968345e-05
139,041396a9.wav,Laughter,1,1.9645395,1.6747663,1.0726271,0.49027553,0.10768694,0.0655064,0.041975405,0.027006997,0.021579804,0.023462191,0.023551472
140,04186a03.wav,Violin_or_fiddle,1,0.17209242,0.24421784,0.18314035,0.073827,0.045759507,0.027619123,0.009636771,0.003731803,0.00290331,0.002357299,0.0011992699
141,04281949.wav,Tearing,0,0.04987312,0.1072988,0.32685143,0.32990226,0.08893243,0.06659723,0.05024706,0.061448228,0.0549534,0.011031011,0.0027213383
142,0429828b.wav,Fireworks,0,0.08942941,0.05318914,0.011222295,0.0027544785,0.0008270137,0.00037698628,0.00023542161,0.00017642205,0.00014586406,0.00012194101,0.00010504135
143,04330b10.wav,Squeak,0,0.37424415,0.23460622,0.080481164,0.02554367,0.01562804,0.010715136,0.0072622686,0.0061217947,0.004612709,0.0030566985,0.002919275
144,04335030.wav,Trumpet,0,0.03047161,0.025504604,0.017491357,0.016927121,0.017550468,0.01864337,0.015468258,0.011657083,0.010517193,0.00795874,0.006739262
145,043a5393.wav,Electric_piano,0,1.1641407,0.60869503,0.035580073,0.007760499,0.0029486045,0.0014418933,0.00080627215,0.00049057486,0.00031779893,0.00022492248,0.00019317999
146,0446a487.wav,Snare_drum,1,0.03431267,0.018346302,0.0028876495,0.0015099936,0.0009089726,0.0004606371,0.00021131526,0.00012735627,0.000102139755,9.666342e-05,9.3387054e-05
147,0447d04d.wav,Laughter,0,0.3300511,0.22168589,0.064014606,0.021060443,0.008935869,0.008172717,0.0064691002,0.004509538,0.0025296996,0.0015475393,0.0013410591
148,04490642.wav,Trumpet,0,1.5544934,0.95427966,0.30192608,0.16533099,0.09758452,0.029123427,0.014173433,0.0071870396,0.0026915495,0.00090781663,0.00044839637
149,044be615.wav,Violin_or_fiddle,1,0.6500329,0.36689773,0.07792588,0.020116739,0.0039304253,0.00183052,0.0011838486,0.0008732477,0.0007262148,0.00040473207,0.00023388749
150,0450e72b.wav,Oboe,0,0.575223,0.48330432,0.1476349,0.017351883,0.0056819213,0.003745129,0.0023613859,0.0011660084,0.0006105775,0.0002759544,0.00016488039
151,04562f7d.wav,Trumpet,0,1.4331877,0.90246046,0.17770515,0.034203015,0.017139753,0.007761527,0.0044323173,0.0028939408,0.0017013621,0.0010917898,0.00068946823
152,0457d8bc.wav,Bark,0,0.08895166,0.057030194,0.012480261,0.005794616,0.0043967282,0.002314277,0.00087883853,0.00045869598,0.0003456466,0.00031482335,0.00029559302
153,0459f90f.wav,Squeak,1,0.14276327,0.13104925,0.060244467,0.009364255,0.0012671733,0.000546966,0.00036288428,0.00030452898,0.00028833054,0.00025830496,0.00022055229
154,04646cce.wav,Gong,0,0.0030534163,0.0034211734,0.0072409394,0.010013517,0.007994694,0.004405368,0.002048633,0.000869178,0.00025232698,0.00012107715,0.000107907115
155,047b3d34.wav,Cough,0,0.027344076,0.018357232,0.009646581,0.005456592,0.0036526897,0.0026667134,0.001727859,0.00093716284,0.00039380364,0.00023149393,0.00015956075
